Category,Sub-Category,Product Name,Average_Price_Per_Unit,Average_Discount,Average_Profit_Per_Sale
Office Supplies,Envelopes,Multimedia Mailers,162.93,0.0,149.8956
Office Supplies,Envelopes,Park Ridge Embossed Executive Business Envelopes,15.57,0.0,29.2716
Office Supplies,Envelopes,Pastel Pink Envelopes,7.28,0.0,10.483200000000002
Office Supplies,Envelopes,Peel & Seel Envelopes,3.492,0.1,6.6348
Office Supplies,Envelopes,"Peel & Seel Recycled Catalog Envelopes, Brown",10.422,0.10000000000000002,18.914
Office Supplies,Envelopes,Poly String Tie Envelopes,1.8916363636363636,0.07272727272727274,2.7539999999999996
Office Supplies,Envelopes,Quality Park Security Envelopes,22.244500000000002,0.15000000000000002,22.048225000000002
Office Supplies,Envelopes,"Recycled Interoffice Envelopes with Re-Use-A-Seal Closure, 10 x 13",13.656,0.2,11.52225
Office Supplies,Envelopes,"Recycled Interoffice Envelopes with String and Button Closure, 10 x 13",22.0708,0.08,23.0304
Office Supplies,Envelopes,"Redi-Strip #10 Envelopes, 4 1/8 x 9 1/2",2.6128571428571425,0.1142857142857143,5.647142857142858
Office Supplies,Envelopes,Security-Tint Envelopes,7.1306666666666665,0.06666666666666668,8.208755555555555
Office Supplies,Envelopes,Staple envelope,9.571083333333332,0.075,15.6589375
Office Supplies,Envelopes,"Strathmore #10 Envelopes, Ultimate White",52.71,0.0,77.4837
Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel  Envelopes, Gray",35.94,0.0,91.64699999999999
Office Supplies,Envelopes,"Tyvek  Top-Opening Peel & Seel Envelopes, Plain White",24.073714285714285,0.1142857142857143,32.15005714285714
Office Supplies,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",58.540800000000004,0.04,84.39632
Office Supplies,Envelopes,Tyvek Side-Opening Peel & Seel Expanding Envelopes,90.48,0.0,114.0048
Office Supplies,Envelopes,Wausau Papers Astrobrights Colored Envelopes,5.581333333333333,0.06666666666666667,7.5946
Office Supplies,Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",9.846,0.10000000000000002,25.161999999999995
Office Supplies,Envelopes,"White Envelopes, White Envelopes with Clear Poly Window",14.030000000000001,0.08,27.815999999999995
Office Supplies,Fasteners,"Acco Banker's Clasps, 5 3/4""-Long",2.6496,0.08,3.6
Office Supplies,Fasteners,"Acco Clips to Go Binder Clips, 24 Clips in Two Sizes",3.408,0.04,6.0563
Office Supplies,Fasteners,Acco Glide Clips,3.9200000000000004,0.0,9.604
Office Supplies,Fasteners,Acco Hot Clips Clips to Go,2.8513333333333333,0.13333333333333333,4.249583333333333
Office Supplies,Fasteners,Advantus Map Pennant Flags and Round Head Tacks,3.686666666666667,0.06666666666666667,3.4233333333333333
Office Supplies,Fasteners,Advantus Plastic Paper Clips,4.7,0.06000000000000001,10.28
Office Supplies,Fasteners,Advantus Push Pins,2.0554285714285716,0.05714285714285715,2.886942857142857
Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head",5.8100000000000005,0.0,8.64528
Office Supplies,Fasteners,Advantus SlideClip Paper Clips,3.1826666666666665,0.06666666666666667,6.592666666666666
Office Supplies,Fasteners,Advantus T-Pin Paper Clips,3.9688000000000003,0.12000000000000002,4.00488
Office Supplies,Fasteners,"Alliance Big Bands Rubber Bands, 12/Pack",1.98,0.0,0.0
Office Supplies,Fasteners,Alliance Rubber Bands,1.6800000000000002,0.0,0.26880000000000004
Office Supplies,Fasteners,"Alliance Super-Size Bands, Assorted Sizes",7.391,0.05,-2.58685
Office Supplies,Fasteners,Assorted Color Push Pins,1.629,0.1,1.1154125000000001
Office Supplies,Fasteners,Bagged Rubber Bands,1.2096,0.04,0.06048
Office Supplies,Fasteners,Binder Clips by OIC,1.310857142857143,0.1142857142857143,2.1904000000000003
Office Supplies,Fasteners,"Brites Rubber Bands, 1 1/2 oz. Box",1.848,0.06666666666666667,-0.17159999999999997
Office Supplies,Fasteners,Colored Push Pins,1.6652,0.08,1.5204
Office Supplies,Fasteners,Ideal Clamps,1.809,0.1,3.1079625
Office Supplies,Fasteners,OIC Binder Clips,3.4777142857142858,0.028571428571428574,8.592
Office Supplies,Fasteners,"OIC Binder Clips, Mini, 1/4"" Capacity, Black",1.1904,0.04,1.41608
Office Supplies,Fasteners,OIC Bulk Pack Metal Binder Clips,3.05375,0.125,4.44975
Office Supplies,Fasteners,"OIC Colored Binder Clips, Assorted Sizes",3.273142857142857,0.08571428571428573,8.469257142857144
Office Supplies,Fasteners,OIC Thumb-Tacks,0.988,0.13333333333333333,1.7138
Office Supplies,Fasteners,Plymouth Boxed Rubber Bands by Plymouth,4.3332,0.08,-0.6594
Office Supplies,Fasteners,Revere Boxed Rubber Bands by Revere,1.7009999999999998,0.10000000000000002,-0.9513000000000001
Office Supplies,Fasteners,Rubber Band Ball,3.553,0.05,-0.07480000000000003
Office Supplies,Fasteners,Staples,3.7792173913043476,0.1,6.3522739130434775
Office Supplies,Fasteners,Sterling Rubber Bands by Alliance,4.239,0.1,-1.884
Office Supplies,Fasteners,Stockwell Gold Paper Clips,1.6560000000000001,0.1,1.702
Office Supplies,Fasteners,Stockwell Push Pins,2.0165,0.07500000000000001,2.51245
Office Supplies,Fasteners,"Super Bands, 12/Pack",1.674,0.1,-0.651
Office Supplies,Fasteners,Translucent Push Pins by OIC,1.716,0.13333333333333333,1.947
Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",10.332,0.1,14.96705
Office Supplies,Labels,Alphabetical Labels for Top Tab Filing,13.813333333333333,0.06666666666666668,27.133333333333333
Office Supplies,Labels,"Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters, on Rolls, White, 250/Roll",4.13,0.0,4.749499999999999
Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",27.754545454545454,0.09090909090909091,47.682309090909094
Office Supplies,Labels,Avery 473,10.35,0.0,19.872
Office Supplies,Labels,Avery 474,2.56,0.1111111111111111,3.808
Office Supplies,Labels,Avery 475,14.799999999999999,0.0,33.3
Office Supplies,Labels,Avery 476,3.7995999999999994,0.08,5.45986
Office Supplies,Labels,Avery 477,29.003500000000003,0.05,61.06
Office Supplies,Labels,Avery 478,4.91,0.0,10.826550000000001
Office Supplies,Labels,Avery 479,2.436,0.06666666666666667,2.2794
Office Supplies,Labels,Avery 48,5.88,0.06666666666666667,13.229999999999999
Office Supplies,Labels,Avery 480,3.625,0.03333333333333333,7.075
Office Supplies,Labels,Avery 481,2.9568,0.04,8.624
Office Supplies,Labels,Avery 482,2.89,0.0,2.7166
Office Supplies,Labels,Avery 483,4.482,0.10000000000000002,5.4282
Office Supplies,Labels,Avery 484,2.304,0.2,3.3408
Office Supplies,Labels,Avery 485,12.53,0.0,37.5430125
Office Supplies,Labels,Avery 486,6.985111111111111,0.044444444444444446,8.349644444444444
Office Supplies,Labels,Avery 487,3.479142857142857,0.05714285714285715,5.139642857142857
Office Supplies,Labels,Avery 488,2.94,0.06666666666666667,3.8640000000000003
Office Supplies,Labels,Avery 489,9.936,0.04,14.655600000000002
Office Supplies,Labels,Avery 49,2.7840000000000003,0.03333333333333333,5.2608
Office Supplies,Labels,Avery 490,13.616,0.08,16.28
Office Supplies,Labels,Avery 491,3.579333333333333,0.13333333333333333,6.222533333333334
Office Supplies,Labels,Avery 492,2.6496,0.08,4.492800000000001
Office Supplies,Labels,Avery 493,4.4190000000000005,0.1,5.855175
Office Supplies,Labels,Avery 494,2.349,0.10000000000000002,3.9932999999999996
Office Supplies,Labels,Avery 495,5.984999999999999,0.05,10.647
Office Supplies,Labels,Avery 496,3.375,0.1,5.7375
Office Supplies,Labels,Avery 497,2.772,0.1,5.605600000000001
Office Supplies,Labels,Avery 498,2.6973333333333334,0.06666666666666667,5.1153
Office Supplies,Labels,Avery 499,4.436727272727273,0.10909090909090911,6.247636363636364
Office Supplies,Labels,Avery 5,2.88,0.0,2.8224
Office Supplies,Labels,Avery 50,12.0288,0.04,20.549200000000003
Office Supplies,Labels,Avery 500,7.31,0.0,13.7428
Office Supplies,Labels,Avery 501,3.04425,0.17500000000000002,2.924325
Office Supplies,Labels,Avery 502,2.52,0.20000000000000004,2.058
Office Supplies,Labels,Avery 503,10.35,0.0,18.63
Office Supplies,Labels,Avery 505,13.108571428571429,0.1142857142857143,23.68
Office Supplies,Labels,Avery 506,3.8546666666666667,0.06666666666666667,9.388866666666667
Office Supplies,Labels,Avery 507,2.5919999999999996,0.1,4.32
Office Supplies,Labels,Avery 508,4.582666666666667,0.06666666666666667,6.636683333333333
Office Supplies,Labels,Avery 509,2.4795,0.05,3.5104499999999996
Office Supplies,Labels,Avery 51,6.048,0.04,8.265600000000001
Office Supplies,Labels,Avery 510,3.25,0.13333333333333333,2.6999999999999997
Office Supplies,Labels,Avery 511,2.7720000000000002,0.10000000000000002,4.1066666666666665
Office Supplies,Labels,Avery 512,2.6588000000000003,0.08,7.074719999999999
Office Supplies,Labels,Avery 513,4.5816,0.08,6.89232
Office Supplies,Labels,Avery 514,2.7359999999999998,0.05,5.7096
Office Supplies,Labels,Avery 515,12.530000000000001,0.0,14.722750000000001
Office Supplies,Labels,Avery 516,7.31,0.0,12.883875000000002
Office Supplies,Labels,Avery 517,3.5055,0.05,4.713975
Office Supplies,Labels,Avery 518,2.9924999999999997,0.05,6.1425
Office Supplies,Labels,Avery 519,6.822666666666667,0.06666666666666667,8.601433333333334
Office Supplies,Labels,Avery 52,3.567,0.03333333333333333,5.24595
Office Supplies,Labels,Avery 520,3.024,0.04,4.41
Office Supplies,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",9.758571428571429,0.05714285714285715,18.097714285714286
Office Supplies,Labels,Avery File Folder Labels,2.569846153846154,0.1076923076923077,3.7572923076923077
Office Supplies,Labels,Avery White Multi-Purpose Labels,4.731,0.05,10.458
Office Supplies,Labels,Color-Coded Legal Exhibit Labels,4.91,0.0,3.60885
Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",93.3945,0.05,189.7383
Office Supplies,Labels,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,2.523,0.03333333333333333,3.1668
Office Supplies,Labels,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",5.46,0.13333333333333333,9.177
Office Supplies,Labels,Round Specialty Laser Printer Labels,10.859333333333332,0.13333333333333333,27.00215
Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters by Universal,6.683428571428571,0.08571428571428573,9.200157142857142
Office Supplies,Labels,Self-Adhesive Address Labels for Typewriters with Dispenser Box,2.952,0.2,4.48335
Office Supplies,Labels,Self-Adhesive Removable Labels,3.15,0.0,7.5600000000000005
Office Supplies,Labels,Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set,3.45,0.08,6.45
Office Supplies,Labels,Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set,2.9568,0.04,4.4844800000000005
Office Supplies,Labels,Staple-on labels,2.6588000000000003,0.08,4.31766
Office Supplies,Paper,"""While you Were Out"" Message Book, One Form per Page",3.2153333333333336,0.13333333333333333,3.462666666666667
Office Supplies,Paper,"1/4 Fold Party Design Invitations & White Envelopes, 24 8-1/2"" X 11"" Cards, 25 Env./Pack",6.615,0.1,11.35575
Office Supplies,Paper,14-7/8 x 11 Blue Bar Computer Printout Paper,43.236000000000004,0.1,43.236000000000004
Office Supplies,Paper,"Adams ""While You Were Out"" Message Pads",3.0143999999999997,0.04,6.279999999999999
Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”",6.88,0.0,13.0548
Office Supplies,Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”",6.514666666666667,0.06666666666666667,14.3788
Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 200/Messages",5.517714285714285,0.028571428571428574,10.386285714285716
Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",5.6448,0.04,6.09168
Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",7.9799999999999995,0.0,15.959999999999999
Office Supplies,Paper,"Adams Telephone Message Books, 5 1/4” x 11”",5.0736,0.16,6.5836000000000015
Office Supplies,Paper,"Adams Write n' Stick Phone Message Book, 11"" X 5 1/4"", 200 Messages",5.301333333333333,0.06666666666666667,5.4528
Office Supplies,Paper,Advantus Motivational Note Cards,11.528,0.12000000000000002,18.863999999999997
Office Supplies,Paper,"Ampad Evidence Wirebond Steno Books, 6"" x 9""",1.9620000000000002,0.1,2.8231
Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",4.189500000000001,0.05,5.898375
Office Supplies,Paper,"Ampad Phone Message Book, Recycled, 400 Message Capacity, 5 ¾” x 11”",6.24,0.0,11.232
Office Supplies,Paper,"Ampad Poly Cover Wirebound Steno Book, 6"" x 9"" Assorted Colors, Gregg Ruled",4.313000000000001,0.05,3.91575
Office Supplies,Paper,Array Memo Cubes,4.834666666666666,0.06666666666666667,8.616066666666667
Office Supplies,Paper,"Array Parchment Paper, Assorted Colors",6.916,0.05,12.376000000000001
Office Supplies,Paper,Astroparche Fine Business Paper,4.928,0.06666666666666667,10.8416
Office Supplies,Paper,Avery Personal Creations Heavyweight Cards,10.001333333333333,0.13333333333333333,12.617066666666668
Office Supplies,Paper,Avoid Verbal Orders Carbonless Minifold Book,3.2448,0.04,5.98936
Office Supplies,Paper,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",5.824000000000001,0.2,5.2052
Office Supplies,Paper,"Black Print Carbonless Snap-Off Rapid Letter, 8 1/2"" x 7""",8.6545,0.05,16.284125
Office Supplies,Paper,Computer Printout Paper with Letter-Trim Fine Perforations,47.9,0.0,91.968
Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,17.344,0.08571428571428573,24.1732
Office Supplies,Paper,Easy-staple paper,18.63086956521739,0.06086956521739131,23.826721739130434
Office Supplies,Paper,"Eaton Premium Continuous-Feed Paper, 25% Cotton, Letter Size, White, 1000 Shts/Box",52.151199999999996,0.06000000000000001,49.266239999999996
Office Supplies,Paper,EcoTones Memo Sheets,3.733333333333333,0.06666666666666667,7.2
Office Supplies,Paper,Embossed Ink Jet Note Cards,19.1845,0.15000000000000002,27.084
Office Supplies,Paper,"Eureka Recycled Copy Paper 8 1/2"" x 11"", Ream",5.616,0.13333333333333333,7.689600000000001
Office Supplies,Paper,"Geographics Note Cards, Blank, White, 8 1/2"" x 11""",9.698,0.13333333333333333,9.847199999999999
Office Supplies,Paper,Great White Multi-Use Recycled Paper (20Lb. and 84 Bright),5.5315,0.07500000000000001,8.073
Office Supplies,Paper,Green Bar Computer Printout Paper,52.7616,0.04,76.17456
Office Supplies,Paper,HP Office Paper (20Lb. and 87 Bright),6.012,0.1,19.1048
Office Supplies,Paper,HP Office Recycled Paper (20Lb. and 87 Bright),5.491,0.05,12.585949999999999
Office Supplies,Paper,Hammermill Color Copier Paper (28Lb. and 96 Bright),9.99,0.0,6.74325
Office Supplies,Paper,Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright),4.648,0.06666666666666667,5.0298
Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case",27.882,0.10000000000000002,30.98
Office Supplies,Paper,"Important Message Pads, 50 4-1/4 x 5-1/2 Forms per Pad",3.7800000000000002,0.1,5.6175
Office Supplies,Paper,"Ink Jet Note and Greeting Cards, 8-1/2"" x 5-1/2"" Card Size",20.981333333333335,0.06666666666666667,16.1856
Office Supplies,Paper,"It's Hot Message Books with Stickers, 2 3/4"" x 5""",6.413333333333334,0.13333333333333333,9.928333333333333
Office Supplies,Paper,Loose Memo Sheets,3.65,0.0,4.28875
Office Supplies,Paper,"Memo Book, 100 Message Capacity, 5 3/8” x 11”",6.290666666666667,0.06666666666666667,12.132
Office Supplies,Paper,"Message Book, Phone, Wirebound Standard Line Memo, 2 3/4"" X 5""",6.287999999999999,0.04,10.401399999999999
Office Supplies,Paper,"Message Book, Standard Line ""While You Were Out"", 5 1/2"" X 4"", 200 Sets/Book",8.56,0.0,12.069600000000001
Office Supplies,Paper,"Message Book, Wirebound, Four 5 1/2"" X 4"" Forms/Pg., 200 Dupl. Sets/Book",8.566666666666666,0.16666666666666666,9.012133333333333
Office Supplies,Paper,Multicolor Computer Printout Paper,100.656,0.04,170.27640000000002
Office Supplies,Paper,Notebook Paper,136.981847337904,0.09047397769516728,142.36016263940522
Office Supplies,Paper,Personal Creations Ink Jet Cards and Labels,11.48,0.0,39.3764
Office Supplies,Paper,Petty Cash Envelope,23.365333333333336,0.13333333333333333,31.453333333333333
Office Supplies,Paper,"Post-it “Important Message” Note Pad, Neon Colors, 50 Sheets/Pad",6.552,0.1,14.268799999999999
Office Supplies,Paper,Printer Paper,134.17568240048664,0.08692547969656404,142.56619366354306
Office Supplies,Paper,"REDIFORM Incoming/Outgoing Call Register, 11"" X 8 1/2"", 100 Messages",7.7145,0.07500000000000001,15.95025
Office Supplies,Paper,"RSVP Cards & Envelopes, Blank White, 8-1/2"" X 11"", 24 Cards/25 Envelopes/Set",4.572,0.10000000000000002,6.3754
Office Supplies,Paper,"Recycled Desk Saver Line ""While You Were Out"" Book, 5 1/2"" X 4""",8.95,0.0,24.701999999999998
Office Supplies,Paper,"Rediform S.O.S. 1-Up Phone Message Bk, 4-1/4x3-1/16 Bk, 1 Form/Pg, 40 Messages/Bk, 3/Pk",9.38,0.0,18.91008
Office Supplies,Paper,Rediform S.O.S. Phone Message Books,4.98,0.0,9.7608
Office Supplies,Paper,Rediform Voice Mail Log Books,2.682,0.1,6.0792
Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",6.7232,0.12000000000000002,8.75544
Office Supplies,Paper,Riverleaf Stik-Withit Designer Note Cubes,9.2552,0.08,11.065999999999999
Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",36.675333333333334,0.03333333333333333,75.62706666666666
Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Speed Message, No Reply Area, Duplicate",23.312,0.2,31.4712
Office Supplies,Paper,Southworth 100% Cotton The Best Paper,10.714666666666666,0.06666666666666667,21.811999999999998
Office Supplies,Paper,"Southworth 100% Résumé Paper, 24lb.",7.335428571428571,0.05714285714285715,16.171285714285712
Office Supplies,Paper,Southworth 25% Cotton Antique Laid Paper & Envelopes,7.3392,0.12000000000000002,16.1796
Office Supplies,Paper,Southworth 25% Cotton Granite Paper & Envelopes,5.668,0.13333333333333333,4.4036
Office Supplies,Paper,Southworth 25% Cotton Linen-Finish Paper & Envelopes,8.154,0.1,16.761
Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,18.3816,0.08,47.31264
Office Supplies,Paper,Southworth Parchment Paper & Envelopes,5.668,0.13333333333333333,5.123
Office Supplies,Paper,Southworth Structures Collection,7.28,0.0,18.2
Office Supplies,Paper,"Speediset Carbonless Redi-Letter 7"" x 8 1/2""",9.4852,0.08,15.52686
Office Supplies,Paper,Spiral Phone Message Books with Labels by Adams,4.256,0.05,6.4399999999999995
Office Supplies,Paper,Standard Line “While You Were Out” Hardbound Telephone Message Book,19.782,0.1,40.2234
Office Supplies,Paper,Strathmore Photo Frame Cards,7.31,0.0,13.4504
Office Supplies,Paper,Strathmore Photo Mount Cards,6.327999999999999,0.06666666666666668,11.812266666666666
Office Supplies,Paper,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",3.994666666666667,0.06666666666666667,10.543066666666666
Office Supplies,Paper,"TOPS 4 x 6 Fluorescent Color Memo Sheets, 500 Sheets per Pack",8.224666666666666,0.13333333333333333,12.368633333333333
Office Supplies,Paper,"TOPS Carbonless Receipt Book, Four 2-3/4 x 7-1/4 Money Receipts per Page",15.768,0.1,44.676
Office Supplies,Paper,"TOPS Money Receipt Book, Consecutively Numbered in Red,",8.01,0.0,19.82475
Office Supplies,Paper,"TOPS Voice Message Log Book, Flash Format",4.125333333333333,0.13333333333333333,6.790933333333332
Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",3.36,0.06666666666666667,7.32
Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 5 1/2"" x 3 3/16""",5.926666666666667,0.06666666666666667,6.7945
Office Supplies,Paper,Things To Do Today Pad,5.199142857142857,0.1142857142857143,8.4528
Office Supplies,Paper,Things To Do Today Spiral Book,6.335999999999999,0.20000000000000004,9.9528
Office Supplies,Paper,Tops Green Bar Computer Printout Paper,48.94,0.0,57.096666666666664
Office Supplies,Paper,Tops White Computer Printout Paper,48.91,0.0,80.45695
Office Supplies,Paper,Tops Wirebound Message Log Books,3.0706666666666664,0.06666666666666667,4.880166666666667
Office Supplies,Paper,Universal Premium White Copier/Laser Paper (20Lb. and 87 Bright),5.5016,0.08,11.19456
Office Supplies,Paper,"Universal Ultra Bright White Copier/Laser Paper, 8 1/2"" x 11"", Ream",5.184,0.2,5.6376
Office Supplies,Paper,Unpadded Memo Slips,3.582,0.1,4.179
Office Supplies,Paper,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),6.2208,0.04,14.256
Office Supplies,Paper,"While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle",4.0205,0.15000000000000002,4.6945250000000005
Office Supplies,Paper,White Computer Printout Paper by Universal,34.884,0.1,68.45985
Office Supplies,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",36.891,0.10000000000000002,68.04339999999999
Office Supplies,Paper,White GlueTop Scratch Pads,13.536,0.1,36.3968
Office Supplies,Paper,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",5.59,0.13333333333333333,7.9334999999999996
Office Supplies,Paper,"Wirebound Message Book, 4 per Page",5.274857142857143,0.028571428571428574,12.527785714285715
Office Supplies,Paper,"Wirebound Message Books, 2 7/8"" x 5"", 3 Forms per Page",6.570666666666667,0.06666666666666667,14.995200000000002
Office Supplies,Paper,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",5.798000000000001,0.13333333333333333,10.4364
Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 Forms per Page, 200 Sets per Book",4.452,0.06666666666666667,7.8705
Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4 x 5 White Forms per Page",6.498857142857143,0.028571428571428574,13.60937142857143
Office Supplies,Paper,"Wirebound Message Books, Four 2 3/4"" x 5"" Forms per Page, 600 Sets per Book",8.857999999999999,0.044444444444444446,12.1128
Office Supplies,Paper,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",7.356333333333333,0.03333333333333333,8.18075
Office Supplies,Paper,"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper",7.353,0.1,7.14875
Office Supplies,Paper,"Wirebound Service Call Books, 5 1/2"" x 4""",9.68,0.0,12.080639999999999
Office Supplies,Paper,Wirebound Voice Message Log Book,3.808,0.2,2.4752
Office Supplies,Paper,Xerox 188,10.773,0.05,12.1905
Office Supplies,Paper,Xerox 1880,34.0224,0.04,57.129279999999994
Office Supplies,Paper,Xerox 1881,11.870666666666667,0.03333333333333333,17.253400000000003
Office Supplies,Paper,Xerox 1882,49.2624,0.12000000000000002,54.636480000000006
Office Supplies,Paper,Xerox 1883,24.87257142857143,0.05714285714285715,50.57422857142858
Office Supplies,Paper,Xerox 1884,17.982,0.1,25.5744
Office Supplies,Paper,Xerox 1885,48.04,0.0,92.2368
Office Supplies,Paper,Xerox 1886,45.983999999999995,0.04,60.5456
Office Supplies,Paper,Xerox 1887,17.073,0.1,27.032249999999998
Office Supplies,Paper,Xerox 1888,51.78133333333333,0.06666666666666667,89.87759999999999
Office Supplies,Paper,Xerox 1889,51.296,0.06666666666666667,78.776
Office Supplies,Paper,Xerox 189,97.86,0.06666666666666667,124.42200000000001
Office Supplies,Paper,Xerox 1890,48.94,0.0,61.175
Office Supplies,Paper,Xerox 1891,46.11514285714286,0.05714285714285715,77.55728571428571
Office Supplies,Paper,Xerox 1892,34.884,0.1,39.729
Office Supplies,Paper,Xerox 1893,37.263636363636365,0.09090909090909091,56.30535454545454
Office Supplies,Paper,Xerox 1894,5.9616,0.08,15.759359999999997
Office Supplies,Paper,Xerox 1895,5.638285714285715,0.05714285714285715,11.831857142857144
Office Supplies,Paper,Xerox 1896,9.99,0.0,11.23875
Office Supplies,Paper,Xerox 1897,4.2330000000000005,0.15000000000000002,6.7728
Office Supplies,Paper,Xerox 1898,6.194181818181818,0.07272727272727274,10.97949090909091
Office Supplies,Paper,Xerox 1899,5.086399999999999,0.12000000000000002,5.61816
Office Supplies,Paper,Xerox 19,27.881999999999998,0.1,39.88675
Office Supplies,Paper,Xerox 190,4.98,0.0,7.0218
Office Supplies,Paper,Xerox 1900,3.9131428571428573,0.08571428571428573,6.297714285714285
Office Supplies,Paper,Xerox 1901,4.224,0.2,5.28
Office Supplies,Paper,Xerox 1902,20.555999999999997,0.1,16.4448
Office Supplies,Paper,Xerox 1903,5.780666666666666,0.03333333333333333,10.923466666666664
Office Supplies,Paper,Xerox 1905,6.2208,0.04,13.789440000000003
Office Supplies,Paper,Xerox 1906,33.414857142857144,0.05714285714285715,71.08251428571428
Office Supplies,Paper,Xerox 1907,12.28,0.0,19.238666666666667
Office Supplies,Paper,Xerox 1908,54.38057142857143,0.028571428571428574,114.1992
Office Supplies,Paper,Xerox 1909,24.03511111111111,0.08888888888888889,44.55288888888889
Office Supplies,Paper,Xerox 191,19.5804,0.02,35.42454
Office Supplies,Paper,Xerox 1910,42.2752,0.12000000000000002,47.27136
Office Supplies,Paper,Xerox 1911,45.983999999999995,0.04,55.947199999999995
Office Supplies,Paper,Xerox 1912,18.0215,0.05,23.1434
Office Supplies,Paper,Xerox 1913,53.260799999999996,0.04,75.00896
Office Supplies,Paper,Xerox 1914,50.5632,0.08,84.74831999999999
Office Supplies,Paper,Xerox 1915,100.19,0.044444444444444446,140.266
Office Supplies,Paper,Xerox 1916,41.94857142857143,0.14285714285714285,48.94
Office Supplies,Paper,Xerox 1917,48.91,0.0,114.9385
Office Supplies,Paper,Xerox 1918,38.76,0.0,75.9696
Office Supplies,Paper,Xerox 1919,39.16822222222223,0.044444444444444446,81.06911111111111
Office Supplies,Paper,Xerox 192,6.48,0.0,11.4048
Office Supplies,Paper,Xerox 1920,5.98,0.0,10.09125
Office Supplies,Paper,Xerox 1921,7.992,0.20000000000000004,5.827500000000001
Office Supplies,Paper,Xerox 1922,3.984,0.2,4.3326
Office Supplies,Paper,Xerox 1923,6.1456,0.08,7.8556799999999996
Office Supplies,Paper,Xerox 1924,4.913,0.15000000000000002,6.1846
Office Supplies,Paper,Xerox 1925,27.882,0.10000000000000002,30.46366666666667
Office Supplies,Paper,Xerox 1926,4.9799999999999995,0.0,16.3842
Office Supplies,Paper,Xerox 1927,3.7664,0.12000000000000002,4.5367999999999995
Office Supplies,Paper,Xerox 1928,4.752,0.1,12.276
Office Supplies,Paper,Xerox 1929,21.698,0.05,38.599599999999995
Office Supplies,Paper,Xerox 193,5.98,0.0,12.697533333333332
Office Supplies,Paper,Xerox 1930,5.7024,0.12000000000000002,11.87136
Office Supplies,Paper,Xerox 1931,5.994,0.07500000000000001,11.0808
Office Supplies,Paper,Xerox 1932,28.352,0.2,28.7064
Office Supplies,Paper,Xerox 1933,12.28,0.0,27.703680000000002
